order_id,user_id,order_date,category,revenue,discount,cost
44828,2229,2025-07-13,fashion,15.16,2.21,8.56
44829,1784,2024-10-19,sports,48.28,2.16,30.26
44830,2316,2025-09-19,sports,22.49,3.49,13.58
44831,3776,2026-05-23,sports,52.9,8.48,28.47
44832,2489,2024-09-04,electronics,22.51,3.53,10.63
44833,3592,2025-03-09,home,20.01,3.53,11.0
44834,454,2025-08-05,home,8.13,0.65,5.19
44835,373,2026-06-14,fashion,180.95,2.38,97.47
44836,4517,2025-10-19,electronics,28.94,2.59,16.06
44837,1924,2026-05-22,home,37.9,3.37,23.92
44838,3948,2025-03-31,beauty,14.82,0.8,8.07
44839,3922,2026-05-27,electronics,48.08,4.29,33.03
44840,2652,2025-02-21,electronics,63.49,2.11,42.3
44841,2336,2026-03-07,beauty,43.17,8.38,24.43
44842,3857,2024-09-21,fashion,66.74,3.86,30.24
44843,2661,2024-08-15,home,100.73,11.52,44.97
44844,3408,2025-05-15,electronics,40.16,6.75,16.88
44845,3068,2026-04-01,beauty,2.55,0.27,1.17
44846,805,2024-11-26,home,15.57,0.1,7.16
44847,3220,2026-02-28,electronics,266.45,37.65,169.24
44848,431,2025-09-28,electronics,29.83,4.89,13.91
44849,4619,2025-10-30,fashion,101.8,8.92,64.86
44850,1256,2025-05-26,beauty,80.53,13.34,40.57
44851,1539,2024-08-19,home,40.71,0.27,18.42
44852,3980,2025-01-21,sports,35.1,6.31,15.24
44853,2764,2025-09-26,beauty,63.72,5.36,35.76
44854,1397,2024-10-22,electronics,31.2,3.2,20.24
44855,3915,2024-07-01,sports,17.58,2.78,10.92
44856,361,2026-05-19,electronics,33.36,0.58,22.0
44857,4195,2026-02-17,fashion,18.5,0.08,12.94
44858,1992,2025-06-13,electronics,12.33,0.83,8.26
44859,2220,2025-03-02,home,72.59,6.14,36.83
44860,2924,2026-03-23,sports,213.06,35.78,136.11
44861,2123,2026-06-13,electronics,58.67,4.02,39.71
44862,81,2025-06-07,sports,18.08,1.08,9.14
44863,4850,2025-02-06,fashion,48.22,7.12,22.39
44864,3678,2025-12-08,fashion,157.51,26.96,89.3
44865,4069,2026-04-14,home,101.57,15.63,68.47
44866,1720,2024-09-09,beauty,36.03,2.8,18.19
44867,3712,2026-02-20,sports,16.79,3.25,11.18
44868,4728,2025-02-11,beauty,48.77,5.68,23.4
44869,1589,2026-05-27,fashion,54.88,8.66,38.28
44870,3206,2024-11-05,electronics,56.18,3.03,25.92
44871,4051,2025-02-03,fashion,41.71,7.09,28.97
44872,2698,2025-08-25,fashion,13.17,2.61,7.32
44873,3126,2026-03-07,electronics,21.51,1.78,12.6
44874,4771,2025-06-14,fashion,141.67,11.72,69.7
44875,869,2026-03-20,beauty,85.15,4.67,52.86
44876,2498,2024-12-18,beauty,62.14,9.87,28.63
44877,3874,2025-09-11,home,81.16,8.75,42.16
44878,2539,2025-05-02,fashion,29.67,1.66,12.86
44879,276,2024-10-17,electronics,24.09,1.12,13.27
44880,4847,2025-04-11,beauty,130.86,6.68,87.88
44881,4689,2024-09-25,electronics,62.85,5.21,43.72
44882,4199,2025-03-11,sports,30.91,6.12,21.42
44883,662,2025-09-26,sports,50.66,2.99,32.22
44884,1014,2024-08-16,beauty,98.67,0.68,41.82
44885,2048,2025-07-22,beauty,51.22,6.79,27.93
44886,2323,2026-06-04,beauty,87.68,16.1,45.69
44887,223,2025-08-13,electronics,65.0,10.41,31.95
44888,518,2024-12-17,beauty,72.71,13.51,42.1
44889,447,2025-12-06,beauty,124.87,0.06,65.74
44890,4708,2024-08-09,electronics,97.69,15.98,56.49
44891,922,2024-11-01,fashion,34.32,0.89,16.33
44892,3481,2025-02-04,electronics,5.81,0.53,3.66
44893,2599,2025-11-05,fashion,82.67,3.54,38.12
44894,3955,2025-09-05,sports,50.24,7.81,30.49
44895,246,2026-02-20,sports,46.72,6.85,30.92
44896,1946,2026-05-27,beauty,15.83,2.98,7.57
44897,2188,2025-06-15,fashion,42.33,4.43,29.22
44898,4282,2026-01-02,fashion,36.52,3.49,22.48
44899,20,2025-05-31,electronics,10.14,1.83,5.38
44900,2744,2024-12-16,beauty,52.92,6.63,34.92
44901,1637,2026-01-27,fashion,62.87,9.98,34.36
44902,4561,2026-06-03,sports,29.05,4.86,19.27
44903,2418,2025-10-30,beauty,20.58,3.61,11.45
44904,3645,2025-05-19,fashion,17.8,1.41,7.37
44905,3100,2025-12-18,home,52.52,7.37,22.34
44906,3057,2026-02-19,electronics,119.58,5.4,78.77
44907,1329,2025-06-09,home,60.05,3.58,40.52
44908,4224,2025-06-23,fashion,62.18,4.36,41.45
44909,1162,2024-10-27,electronics,45.31,4.41,19.48
44910,4229,2026-05-01,electronics,82.03,9.23,44.68
44911,1552,2026-01-20,home,17.51,0.82,7.88
44912,1028,2025-01-02,sports,25.56,5.09,17.36
44913,752,2025-02-01,fashion,49.13,8.65,23.86
44914,2831,2024-11-11,beauty,80.11,13.36,51.02
44915,2051,2025-10-22,home,122.65,17.07,68.53
44916,3344,2025-02-08,fashion,12.57,2.04,7.62
44917,3318,2024-11-16,beauty,3.02,0.24,1.72
44918,1904,2025-10-18,home,26.14,2.08,11.89
44919,2429,2026-05-03,electronics,36.36,2.04,19.1
44920,2833,2025-03-09,fashion,8.1,0.44,5.33
44921,523,2026-04-14,beauty,128.73,17.97,82.2
44922,2542,2025-02-07,sports,9.68,1.5,6.52
44923,4989,2025-10-12,fashion,19.37,3.85,12.57
44924,3579,2026-05-13,electronics,29.48,5.32,15.33
44925,2264,2025-06-10,beauty,39.05,6.54,22.41
44926,726,2025-07-24,sports,28.14,4.51,14.32
44927,3275,2025-07-05,sports,18.14,1.13,10.57
44928,2534,2024-10-21,beauty,205.95,33.74,86.15
44929,1338,2025-09-27,fashion,147.97,9.25,97.87
44930,3106,2026-04-20,beauty,92.9,9.18,47.37
44931,778,2025-04-04,electronics,28.96,4.51,18.87
44932,4494,2025-03-24,home,27.63,3.71,14.35
44933,3887,2025-06-21,sports,64.4,3.26,43.98
44934,375,2024-09-09,home,22.86,4.16,12.7
44935,3491,2025-03-05,fashion,79.87,7.85,52.52
44936,2357,2026-05-19,beauty,59.94,10.28,40.97
44937,4249,2025-04-27,fashion,40.96,6.19,22.33
44938,379,2026-01-21,fashion,67.88,5.82,29.8
44939,4753,2025-12-20,fashion,72.42,8.6,42.01
44940,865,2026-04-08,electronics,53.17,2.28,35.29
44941,2122,2025-02-09,fashion,51.72,6.97,32.27
44942,368,2024-12-06,fashion,51.12,0.09,35.38
44943,3554,2026-05-11,sports,48.96,5.64,26.75
44944,2185,2025-07-23,home,40.65,5.09,24.82
44945,4886,2026-04-20,beauty,84.81,1.4,53.49
44946,1051,2025-11-23,beauty,32.37,0.57,15.0
44947,2907,2025-10-31,electronics,37.76,0.1,18.75
44948,421,2024-07-19,beauty,7.41,1.19,3.32
44949,1023,2026-03-26,home,62.91,11.86,27.6
44950,178,2024-10-15,home,37.57,5.01,22.56
44951,77,2025-10-05,fashion,32.02,3.36,19.94
44952,901,2026-05-28,fashion,79.74,5.39,45.71
44953,247,2025-09-02,electronics,40.97,6.58,19.29
44954,355,2024-07-22,fashion,30.24,0.07,17.77
44955,299,2026-01-29,sports,22.94,3.65,9.23
44956,2691,2026-03-04,electronics,12.92,1.19,6.59
44957,4935,2024-12-08,beauty,9.32,1.2,5.46
44958,3130,2025-01-11,electronics,93.12,18.1,41.12
44959,4455,2026-06-06,sports,42.76,1.27,24.84
44960,4561,2025-08-04,home,74.5,4.81,41.8
44961,806,2025-10-31,sports,10.49,1.88,7.01
44962,1389,2024-06-30,beauty,7.04,0.52,3.84
44963,3706,2025-10-26,sports,42.75,3.51,21.33
44964,1194,2025-02-01,fashion,95.54,12.69,49.86
44965,234,2024-09-21,sports,23.23,2.74,10.66
44966,892,2025-01-29,beauty,203.72,37.17,90.53
44967,509,2025-06-16,sports,52.12,10.21,35.58
44968,3449,2025-09-10,fashion,24.32,4.46,12.4
44969,1446,2026-04-18,beauty,219.45,5.26,144.84
44970,1706,2025-05-07,fashion,32.44,0.83,15.94
44971,1239,2024-07-25,fashion,5.62,0.3,2.8
44972,280,2025-10-15,electronics,53.89,4.45,25.75
44973,3350,2024-07-09,home,59.28,2.96,29.58
44974,4725,2025-12-28,sports,66.28,7.77,29.44
44975,4135,2024-07-24,beauty,54.84,4.18,31.37
44976,2863,2025-08-30,home,7.72,1.36,4.66
44977,1347,2025-01-24,fashion,42.09,7.42,25.16
44978,1435,2024-06-23,fashion,27.61,2.26,15.61
44979,3377,2025-09-26,fashion,101.11,5.8,48.36
44980,3863,2024-08-06,home,52.11,7.38,31.59
44981,226,2025-05-07,electronics,44.88,1.85,19.61
44982,2809,2025-12-10,fashion,10.99,1.1,7.2
44983,459,2025-03-18,electronics,37.52,1.77,24.17
44984,827,2025-06-26,electronics,89.02,7.28,54.05
44985,2573,2024-12-10,sports,10.64,0.66,4.76
44986,1503,2025-06-22,home,123.0,8.73,70.33
44987,757,2025-05-04,electronics,21.82,3.62,11.35
44988,3282,2024-09-22,beauty,11.58,0.85,6.17
44989,3267,2025-01-25,sports,72.38,7.53,43.86
44990,1013,2026-04-29,fashion,17.79,2.3,12.16
44991,2776,2024-10-24,beauty,82.11,12.03,46.06
44992,4167,2025-04-26,fashion,31.32,3.36,17.59
44993,3262,2025-04-08,electronics,48.06,1.98,22.05
44994,121,2025-12-07,beauty,35.78,1.5,19.59
44995,930,2026-02-11,sports,82.82,8.2,50.05
44996,3559,2025-12-06,beauty,80.57,3.12,47.32
44997,3725,2026-03-25,fashion,155.13,27.59,72.11
44998,3696,2024-10-01,electronics,12.26,0.29,5.61
44999,1673,2024-09-21,fashion,81.24,3.27,35.46
45000,1684,2025-03-27,electronics,48.03,9.1,22.49
45001,4177,2025-01-05,home,10.04,0.06,5.24
45002,4534,2025-09-20,electronics,41.89,0.26,22.47
45003,3521,2024-10-13,fashion,60.94,11.81,41.04
45004,984,2026-06-02,home,32.75,5.71,20.32
45005,2387,2024-07-11,sports,58.5,1.74,28.25
45006,1414,2024-12-04,home,64.2,5.61,39.83
45007,2980,2025-05-02,home,26.07,2.68,17.33
45008,1533,2026-02-13,electronics,28.66,5.18,14.23
45009,4706,2025-09-24,beauty,35.87,5.33,22.4
45010,114,2024-12-12,fashion,15.93,1.89,10.75
45011,3215,2024-07-27,beauty,21.28,3.27,10.86
45012,2305,2025-09-21,sports,19.59,0.59,8.6
45013,3506,2026-01-27,home,61.65,12.12,27.96
45014,1296,2024-08-20,electronics,66.42,1.42,34.33
45015,3059,2025-12-25,fashion,114.35,7.11,62.6
45016,3545,2025-01-10,beauty,50.01,3.8,28.14
45017,4586,2026-06-02,fashion,14.58,0.17,7.67
45018,1180,2026-03-22,fashion,25.08,2.06,15.22
45019,2442,2025-10-17,fashion,41.69,7.2,22.72
45020,4620,2024-07-31,home,81.34,15.31,37.65
45021,1118,2026-05-25,home,9.2,0.25,5.26
45022,3900,2024-09-01,home,25.69,2.96,12.87
45023,1436,2025-11-25,beauty,4.75,0.37,2.66
45024,578,2025-02-28,home,105.13,7.49,52.02
45025,1155,2024-10-09,electronics,73.71,2.5,35.98
45026,4520,2025-06-13,beauty,113.83,15.96,75.82
45027,3279,2024-12-20,fashion,52.76,1.27,36.71
45028,1701,2024-09-08,sports,33.56,3.13,19.44
45029,1238,2025-12-20,sports,51.28,3.15,23.37
45030,3709,2024-09-12,sports,140.22,25.36,64.21
45031,239,2026-01-21,electronics,33.97,5.8,17.06
45032,2596,2025-06-08,sports,61.72,5.12,34.8
45033,4021,2024-11-06,beauty,44.11,6.18,21.9
45034,4084,2026-03-14,home,84.65,2.6,40.74
45035,2021,2024-11-04,home,257.1,43.65,168.96
45036,711,2025-04-19,beauty,59.08,7.03,30.93
45037,2439,2025-02-12,sports,95.95,13.09,63.67
45038,4401,2026-05-24,sports,183.22,21.28,98.63
45039,2844,2024-08-06,fashion,44.33,7.38,26.41
45040,3296,2025-01-02,beauty,38.69,5.85,20.65
45041,1333,2025-07-02,sports,17.47,1.21,10.27
45042,1498,2026-04-19,sports,55.57,4.76,34.38
45043,2422,2025-02-25,beauty,83.24,2.47,33.52
45044,381,2025-05-09,home,40.09,0.24,27.62
45045,948,2025-09-02,sports,12.02,1.8,6.47
45046,3146,2026-02-18,home,26.2,5.17,13.06
45047,3586,2024-06-25,sports,9.79,0.71,4.9
45048,4950,2026-04-29,sports,8.87,1.69,4.65
45049,2639,2024-06-24,electronics,37.9,4.9,18.22
45050,2521,2025-10-21,fashion,44.18,0.6,20.34
45051,160,2024-08-06,fashion,16.77,0.87,9.78
45052,2744,2025-07-26,electronics,45.7,4.53,29.68
45053,2150,2025-01-08,sports,23.53,2.55,9.82
45054,3056,2024-09-21,electronics,80.93,12.51,48.5
45055,2718,2026-05-30,home,4.83,0.76,2.54
45056,4607,2025-10-03,sports,91.58,11.41,56.05
45057,3541,2026-02-25,electronics,31.96,0.43,21.93
45058,3098,2024-12-06,home,37.09,3.73,19.09
45059,4062,2024-12-01,home,66.91,9.43,37.52
45060,3776,2025-02-27,sports,85.62,15.74,35.5
45061,2251,2025-10-03,home,28.09,4.87,18.71
45062,1348,2025-07-30,sports,49.24,3.88,30.78
45063,194,2026-01-09,fashion,40.11,3.24,25.46
45064,4469,2025-01-13,sports,15.17,0.92,6.95
45065,4004,2025-05-30,home,99.76,10.05,67.62
45066,512,2026-02-28,sports,66.09,11.13,31.18
45067,3036,2025-02-08,home,119.26,1.26,67.38
45068,4242,2024-10-21,sports,17.44,3.18,7.97
45069,1893,2024-10-16,electronics,151.45,26.18,90.37
45070,3311,2025-09-05,fashion,11.53,1.27,7.52
45071,2580,2025-08-08,home,10.83,0.32,5.48
45072,965,2025-10-24,sports,88.59,3.3,57.83
45073,392,2024-12-21,electronics,16.9,0.25,7.24
45074,3135,2026-03-25,beauty,114.98,9.52,60.16
45075,3339,2026-02-22,electronics,70.54,1.78,32.89
45076,1765,2026-01-28,beauty,188.52,25.87,95.07
45077,2012,2025-10-31,beauty,47.57,8.95,21.26
45078,4204,2026-01-28,electronics,41.43,2.28,18.03
45079,3134,2025-02-21,home,6.33,0.94,2.72
45080,274,2025-10-07,fashion,68.71,0.2,34.46
45081,3126,2025-05-06,electronics,17.81,0.16,8.87
45082,3505,2025-11-29,fashion,54.42,7.0,35.94
45083,3543,2025-05-04,fashion,39.32,3.78,22.05
45084,1301,2026-05-25,home,32.13,4.53,18.65
45085,3834,2025-12-06,home,14.77,1.69,7.24
45086,3599,2025-06-24,home,38.32,6.19,19.84
45087,2995,2026-02-17,beauty,65.58,3.24,45.89
45088,3423,2025-06-21,sports,62.78,5.7,34.02
45089,2275,2026-02-25,sports,70.06,1.35,31.16
45090,2598,2026-06-11,fashion,55.06,5.16,36.99
45091,2717,2024-08-19,electronics,54.03,4.88,28.9
45092,4300,2025-03-17,electronics,32.08,4.42,14.78
45093,3045,2024-12-26,beauty,15.0,2.87,8.82
45094,2756,2026-04-17,sports,77.52,5.52,33.12
45095,3441,2025-09-21,electronics,73.11,3.06,49.27
45096,151,2024-07-01,sports,48.58,1.72,28.22
45097,3791,2026-02-19,sports,43.48,4.03,29.04
45098,3605,2024-10-25,fashion,72.74,3.81,50.65
45099,3118,2024-10-23,electronics,173.51,23.02,77.25
45100,735,2025-05-16,beauty,30.97,2.65,12.79
45101,968,2026-02-03,electronics,15.36,1.38,6.74
45102,1643,2026-05-25,home,56.28,10.05,37.94
45103,978,2024-10-21,sports,32.19,1.31,22.3
45104,4495,2026-01-13,beauty,68.1,0.79,31.52
45105,4366,2025-02-04,fashion,53.56,0.84,34.98
45106,4800,2025-06-12,fashion,62.59,11.43,31.01
45107,259,2026-01-02,sports,53.4,4.85,23.88
45108,3432,2026-02-11,sports,64.24,9.1,29.52
45109,3843,2024-12-16,home,16.67,1.67,11.28
45110,1748,2025-04-24,sports,51.54,7.83,35.32
45111,2935,2025-02-23,sports,64.72,2.28,39.39
45112,3435,2024-06-24,electronics,12.88,0.31,5.73
45113,4135,2024-07-19,fashion,41.53,0.51,26.55
45114,839,2025-12-27,sports,96.27,2.27,54.88
45115,707,2024-11-20,beauty,89.02,9.31,47.95
45116,450,2024-10-05,sports,57.72,1.34,33.1
45117,2753,2025-09-29,sports,103.9,13.13,60.07
45118,10,2025-08-27,fashion,76.41,8.95,51.54
45119,1623,2024-06-28,home,49.12,3.01,20.03
45120,2453,2025-09-05,beauty,18.61,2.57,9.5
45121,1810,2024-07-15,fashion,121.87,6.49,50.8
45122,1723,2025-12-14,fashion,81.12,9.6,46.73
45123,170,2025-10-23,sports,19.8,3.31,10.73
45124,3573,2024-07-29,home,32.69,4.8,16.02
45125,3324,2025-05-17,home,98.32,4.22,39.37
45126,2904,2025-02-04,sports,82.23,6.84,34.01
45127,3791,2026-04-01,electronics,39.36,5.32,21.98
45128,4547,2025-06-03,fashion,22.31,1.04,10.53
45129,19,2025-04-27,fashion,25.8,1.62,16.97
45130,4940,2024-08-07,home,45.24,3.98,26.77
45131,4925,2026-04-18,home,36.15,0.57,17.49
45132,4711,2026-03-30,sports,18.17,2.88,11.72
45133,1456,2025-10-29,electronics,26.61,5.31,15.69
45134,1761,2025-02-13,electronics,5.38,0.13,2.35
45135,3127,2025-02-04,fashion,24.91,1.12,10.31
45136,1901,2024-10-07,beauty,71.51,4.72,38.42
45137,1239,2025-06-01,home,11.02,1.59,4.91
45138,3520,2025-07-11,electronics,35.19,0.37,19.69
45139,905,2025-06-30,beauty,274.52,47.27,162.97
45140,1001,2024-12-26,sports,17.66,3.14,8.81
45141,2666,2026-04-01,electronics,38.54,0.44,25.5
45142,1964,2026-01-09,fashion,83.85,4.19,43.39
45143,1947,2025-12-16,home,23.69,4.72,12.52
45144,1115,2025-02-23,home,6.05,0.99,4.17
45145,3229,2025-02-18,sports,73.72,1.64,31.44
45146,1470,2025-01-03,electronics,114.26,3.29,52.85
45147,2755,2025-11-09,beauty,55.14,6.53,25.96
45148,4236,2026-06-14,sports,20.76,2.78,13.93
45149,452,2024-07-26,home,49.81,4.72,33.34
45150,3458,2025-12-22,electronics,138.56,19.85,67.73
45151,4587,2026-06-01,sports,20.95,1.37,13.63
45152,861,2025-01-22,electronics,215.26,42.74,100.58
45153,359,2024-10-30,sports,35.6,6.62,22.24
45154,3956,2025-10-27,electronics,244.01,17.2,120.9
45155,1007,2024-12-26,fashion,32.24,5.18,13.08
45156,3282,2024-09-21,fashion,157.5,1.45,81.94
45157,126,2025-04-23,beauty,75.51,3.41,51.77
45158,3888,2025-10-09,beauty,31.39,4.89,15.16
45159,3675,2025-07-03,electronics,49.26,1.06,30.83
45160,3880,2025-09-24,electronics,8.24,1.39,4.22
45161,620,2024-10-05,sports,31.05,1.69,17.19
45162,3588,2025-12-30,electronics,10.19,0.51,5.94
45163,10,2025-12-15,electronics,13.17,0.33,7.78
45164,4472,2026-01-19,sports,27.9,1.94,14.75
45165,2008,2024-08-02,home,62.64,5.74,31.71
45166,3375,2026-01-07,beauty,23.38,2.29,14.04
45167,1616,2025-05-18,electronics,26.53,3.46,16.54
45168,1170,2025-05-25,sports,62.41,3.93,27.09
45169,3653,2025-03-25,sports,6.71,0.44,4.5
45170,900,2026-03-08,sports,79.49,14.96,43.43
45171,653,2026-04-17,fashion,97.63,10.71,65.96
45172,1595,2025-01-09,beauty,26.95,0.76,11.77
45173,2629,2025-09-02,beauty,29.57,4.78,19.82
45174,2428,2024-12-07,home,64.48,4.58,28.87
45175,4883,2025-10-12,electronics,82.15,11.78,35.97
45176,2223,2024-11-15,home,76.51,3.7,41.81
45177,4339,2025-02-08,beauty,14.24,0.41,8.28
45178,3559,2024-12-12,beauty,24.63,1.0,13.33
45179,2399,2025-11-29,fashion,38.47,5.99,20.45
45180,1544,2025-09-05,beauty,134.37,12.42,67.13
45181,3898,2025-04-22,beauty,24.23,4.28,15.39
45182,2017,2025-09-15,sports,9.73,0.85,4.38
45183,148,2024-06-30,electronics,39.56,5.33,18.68
45184,393,2025-01-17,electronics,47.48,3.21,25.67
45185,1847,2025-02-19,sports,22.49,3.36,13.0
45186,3897,2026-04-10,beauty,23.67,4.58,15.87
45187,3195,2024-11-27,beauty,79.38,8.26,51.83
45188,1417,2026-01-11,electronics,83.59,0.28,49.09
45189,4408,2026-02-10,beauty,15.56,2.02,7.0
45190,1588,2025-11-19,beauty,110.99,10.22,62.88
45191,668,2025-09-17,beauty,19.13,2.52,7.91
45192,4523,2026-04-18,electronics,2.39,0.05,1.63
45193,1538,2024-11-05,electronics,60.59,4.7,40.6
45194,561,2026-02-20,fashion,98.73,7.81,52.71
45195,396,2025-12-03,sports,17.8,1.02,11.74
45196,2070,2025-03-12,fashion,34.38,6.29,23.37
45197,1550,2024-10-29,sports,12.93,0.49,8.0
45198,2752,2025-07-19,sports,19.29,2.39,11.47
45199,1962,2025-06-15,sports,9.92,1.22,6.67
45200,3837,2025-08-23,sports,24.03,1.13,13.76
45201,1961,2025-12-06,home,164.84,2.69,89.99
45202,4979,2024-12-05,home,62.33,0.97,42.41
45203,4530,2025-03-02,home,25.6,0.76,13.51
45204,2237,2025-06-05,beauty,123.92,21.68,66.84
45205,1082,2024-11-16,beauty,34.06,4.49,19.33
45206,3206,2024-12-25,electronics,38.64,1.51,24.87
45207,1184,2026-03-20,sports,115.38,16.01,54.26
45208,572,2026-02-25,beauty,54.97,2.09,26.13
45209,1496,2026-03-19,electronics,106.41,3.78,61.34
45210,569,2025-07-17,fashion,108.36,13.7,53.31
45211,539,2024-08-31,sports,58.68,2.64,26.62
45212,2479,2026-05-09,home,78.42,3.02,32.98
45213,4349,2024-12-04,fashion,23.62,0.85,12.45
45214,4567,2024-12-24,fashion,40.87,7.75,26.73
45215,623,2024-07-01,electronics,69.89,4.15,40.29
45216,589,2026-06-11,home,87.65,11.86,49.33
45217,1434,2025-06-24,fashion,65.36,11.55,38.42
45218,4035,2024-12-13,fashion,22.1,0.57,11.38
45219,630,2025-01-17,beauty,67.09,5.11,44.72
45220,795,2025-03-07,fashion,16.4,2.24,10.83
45221,4506,2024-12-26,electronics,49.01,3.57,21.59
45222,45,2025-10-17,beauty,152.89,17.26,103.92
45223,992,2026-05-14,electronics,100.47,6.14,63.49
45224,4453,2026-03-29,electronics,158.05,17.37,82.93
45225,3065,2025-11-25,electronics,14.54,1.14,6.19
45226,1552,2024-11-24,electronics,38.27,5.14,15.55
45227,2013,2024-07-25,beauty,80.54,5.45,44.52
45228,3723,2024-11-03,home,6.74,0.85,3.45
45229,1718,2024-12-11,beauty,34.88,5.72,22.71
45230,1002,2025-05-10,beauty,64.87,2.53,34.19
45231,2640,2025-02-11,electronics,41.53,3.92,17.5
45232,1144,2024-09-02,sports,13.57,1.34,8.21
45233,3191,2026-04-03,beauty,158.04,17.36,76.95
45234,3492,2024-11-01,fashion,79.09,5.76,44.88
45235,4975,2024-10-12,fashion,21.44,3.0,12.66
45236,4633,2025-01-29,home,51.39,9.35,29.28
45237,420,2026-01-25,electronics,20.04,0.08,12.05
45238,577,2025-06-20,beauty,29.4,4.27,17.61
45239,395,2026-06-10,electronics,37.35,5.9,20.11
45240,1250,2024-12-29,electronics,45.61,6.43,20.29
45241,3308,2024-07-02,sports,42.65,6.34,22.04
45242,4162,2025-10-21,beauty,155.77,22.41,81.59
45243,4444,2025-09-01,fashion,43.48,3.39,19.65
45244,3361,2025-08-08,electronics,45.02,4.82,28.46
45245,3905,2025-04-02,fashion,10.63,0.87,6.33
45246,4674,2024-11-11,fashion,104.36,17.32,47.15
45247,2087,2025-12-23,home,5.56,0.37,3.16
45248,1029,2026-03-14,electronics,5.5,0.45,2.38
45249,187,2025-06-07,home,6.59,0.57,4.25
45250,4595,2024-10-16,sports,80.9,4.67,44.95
45251,1821,2024-07-28,fashion,83.72,15.29,52.34
45252,4919,2024-12-20,beauty,64.37,0.29,29.03
45253,1670,2024-12-11,electronics,42.65,3.35,18.63
45254,3055,2025-03-12,sports,98.4,0.26,64.45
45255,938,2024-07-20,fashion,58.87,0.11,29.57
45256,1644,2025-02-22,electronics,29.42,4.61,16.82
45257,3399,2026-05-28,beauty,82.39,0.94,33.67
45258,3400,2024-08-11,beauty,65.87,1.84,43.24
45259,272,2025-04-22,sports,17.81,0.88,7.79
45260,3445,2024-07-23,sports,115.98,9.35,76.08
45261,1409,2024-09-21,electronics,36.15,5.85,16.07
45262,1011,2024-12-26,electronics,144.62,5.54,66.34
45263,3231,2026-03-16,home,26.33,3.46,12.56
45264,2624,2024-09-26,fashion,88.59,14.42,43.79
45265,2036,2025-02-24,electronics,199.45,22.03,81.59
45266,3230,2024-08-29,beauty,100.56,8.9,43.68
45267,2889,2026-03-14,sports,30.0,0.28,18.96
45268,3652,2024-07-08,sports,57.85,4.5,32.6
45269,1493,2025-06-29,electronics,39.55,5.1,21.91
45270,4426,2025-12-18,sports,26.38,2.06,15.77
45271,4659,2024-08-24,electronics,49.7,1.48,29.76
45272,4376,2025-03-26,home,89.39,5.45,40.38
45273,388,2025-03-19,home,31.64,4.12,21.04
45274,2632,2025-02-22,beauty,65.22,11.48,39.75
45275,2460,2025-08-05,home,58.58,10.7,24.42
45276,1175,2026-04-14,home,49.58,4.1,22.82
45277,4666,2025-07-08,beauty,65.54,7.59,40.9
45278,1379,2024-07-28,electronics,11.67,0.97,5.77
45279,4704,2026-03-02,electronics,56.96,7.84,33.37
45280,2490,2025-09-15,sports,8.89,0.94,3.63
45281,3170,2025-01-09,home,26.33,2.11,10.73
45282,3995,2025-10-21,electronics,108.58,13.08,63.51
45283,3185,2025-12-10,electronics,79.5,14.33,53.08
45284,3896,2024-07-26,fashion,40.15,0.46,27.45
45285,1561,2025-01-14,sports,94.29,6.2,41.17
45286,4677,2024-10-11,electronics,37.25,1.54,25.71
45287,2059,2024-10-12,sports,50.94,6.99,20.47
45288,3370,2026-05-12,sports,131.41,16.37,85.02
45289,4888,2025-11-01,sports,36.63,4.39,20.26
45290,4887,2026-03-13,sports,108.46,20.56,54.6
45291,2996,2025-12-01,beauty,29.65,0.49,19.96
45292,3677,2025-11-22,home,49.14,6.98,27.36
45293,3549,2025-02-03,home,35.47,1.6,22.64
45294,3318,2025-03-07,fashion,123.69,19.94,65.36
45295,3091,2025-04-17,beauty,11.01,1.72,5.01
45296,4048,2025-02-08,sports,55.48,1.21,22.91
45297,1086,2024-08-10,beauty,5.53,0.03,3.31
45298,652,2024-08-16,home,95.83,4.73,66.25
45299,2651,2025-09-20,sports,1.35,0.01,0.86
45300,334,2025-10-11,electronics,43.79,4.23,18.12
45301,1791,2024-10-15,electronics,24.45,4.53,10.06
45302,4785,2025-03-31,sports,51.79,6.18,22.97
45303,4741,2026-03-09,sports,13.97,0.52,6.63
45304,4922,2025-04-01,electronics,90.83,10.74,41.15
45305,3621,2026-04-11,beauty,20.52,0.54,11.62
45306,3277,2024-08-23,home,34.22,0.73,19.2
45307,4662,2024-09-26,sports,7.49,1.29,5.18
45308,3079,2025-02-20,electronics,93.5,7.23,52.52
45309,4522,2024-12-13,beauty,92.59,0.91,56.84
45310,4554,2025-07-17,sports,57.71,3.95,36.69
45311,4462,2026-02-27,fashion,88.99,14.49,39.6
45312,3712,2026-03-09,beauty,114.37,1.78,55.7
45313,3809,2024-07-13,home,17.48,0.6,8.29
45314,2142,2025-06-28,home,27.34,3.44,17.13
45315,4604,2026-02-04,home,202.76,34.65,122.85
45316,1350,2025-07-22,fashion,56.75,11.17,34.12
45317,4451,2024-08-13,fashion,34.27,2.85,14.15
45318,2177,2025-09-14,fashion,49.95,3.92,27.46
45319,1923,2024-08-25,beauty,42.42,5.96,21.81
45320,4035,2026-04-02,sports,20.21,4.01,10.67
45321,2582,2024-12-26,sports,21.9,2.82,10.68
