activity_id,user_id,activity_date,session_duration,pages_viewed,action_type
76320,3805,2024-12-23,6,12,add_to_cart
76321,4812,2026-04-22,16,12,add_to_cart
76322,2248,2025-09-11,53,19,view
76323,2856,2025-11-26,49,16,purchase
76324,4897,2024-07-16,51,12,add_to_cart
76325,474,2024-06-26,54,13,purchase
76326,3155,2025-11-16,25,4,login
76327,1959,2026-06-02,33,17,login
76328,2,2026-04-13,33,2,view
76329,446,2024-09-03,35,19,add_to_cart
76330,1834,2025-09-26,57,11,view
76331,3428,2025-09-11,31,1,view
76332,1172,2024-07-09,59,18,add_to_cart
76333,2097,2025-05-30,1,5,add_to_cart
76334,3033,2025-12-26,48,6,add_to_cart
76335,3799,2024-12-13,45,12,login
76336,1769,2025-08-30,52,9,login
76337,72,2025-01-13,35,4,login
76338,1711,2025-08-25,29,5,add_to_cart
76339,4299,2026-01-24,49,16,view
76340,2793,2025-08-22,37,6,view
76341,534,2024-12-24,33,2,login
76342,581,2025-02-08,10,16,view
76343,3606,2024-06-16,23,9,login
76344,1545,2026-04-16,50,15,add_to_cart
76345,988,2024-11-27,44,18,add_to_cart
76346,4729,2025-09-25,11,16,view
76347,229,2024-07-14,56,11,view
76348,409,2025-05-10,27,2,view
76349,1916,2025-11-23,22,6,add_to_cart
76350,100,2024-06-16,21,14,view
76351,3742,2025-06-02,47,9,view
76352,4311,2025-11-07,58,9,view
76353,3349,2025-06-19,54,19,add_to_cart
76354,3543,2026-03-27,48,11,add_to_cart
76355,1540,2026-04-23,44,3,add_to_cart
76356,624,2026-04-05,40,4,view
76357,4693,2024-08-05,12,12,view
76358,1297,2026-05-19,3,8,view
76359,75,2025-08-04,52,12,add_to_cart
76360,1963,2026-06-13,59,19,view
76361,4798,2026-03-12,17,8,login
76362,28,2025-06-09,43,3,login
76363,3054,2024-10-30,36,12,login
76364,4487,2026-03-08,27,1,view
76365,1227,2026-04-30,14,1,view
76366,551,2025-09-21,13,5,login
76367,2156,2025-06-28,48,7,add_to_cart
76368,2646,2024-07-23,18,5,view
76369,446,2024-11-10,34,8,view
76370,1252,2025-01-03,36,7,login
76371,1499,2025-02-15,20,1,view
76372,3319,2024-07-28,44,18,login
76373,11,2025-11-23,14,12,view
76374,360,2025-04-01,59,8,login
76375,1954,2025-08-13,12,17,login
76376,4394,2026-04-02,51,5,login
76377,1262,2026-01-31,17,6,view
76378,1481,2025-10-18,24,7,view
76379,2971,2025-07-12,46,11,view
76380,1776,2026-01-09,12,2,view
76381,4492,2024-10-25,18,17,login
76382,3509,2025-11-14,20,16,add_to_cart
76383,4123,2024-07-19,2,17,view
76384,4250,2024-10-27,48,15,view
76385,1747,2024-12-27,9,4,view
76386,1326,2024-12-28,33,13,view
76387,248,2026-05-21,34,1,login
76388,1766,2025-04-22,4,10,purchase
76389,3629,2025-11-18,57,18,add_to_cart
76390,2296,2026-01-31,27,13,view
76391,3003,2025-09-16,23,18,view
76392,2751,2025-01-22,30,12,login
76393,353,2025-10-16,58,3,view
76394,1444,2026-03-22,7,13,login
76395,945,2026-03-16,57,15,login
76396,849,2024-11-24,15,1,view
76397,2403,2025-10-05,14,8,login
76398,1353,2025-10-19,52,17,login
76399,1434,2026-01-27,11,19,purchase
76400,592,2026-05-16,23,14,login
76401,2791,2026-01-26,54,1,view
76402,3665,2025-06-16,3,1,login
76403,1107,2025-01-27,51,2,view
76404,3118,2024-11-03,59,7,view
76405,3505,2024-10-09,53,17,login
76406,3979,2025-02-22,52,14,login
76407,4500,2025-07-01,28,6,view
76408,276,2025-07-02,41,13,view
76409,1322,2025-09-19,58,17,view
76410,1274,2026-01-02,2,13,view
76411,485,2025-07-17,4,16,login
76412,4007,2024-12-04,14,14,login
76413,3990,2024-06-23,21,12,add_to_cart
76414,425,2025-02-11,33,3,login
76415,1686,2026-04-12,11,10,view
76416,3887,2025-10-28,41,13,add_to_cart
76417,1481,2024-09-25,26,19,login
76418,4986,2024-09-05,57,17,view
76419,4415,2025-01-15,55,5,view
76420,2075,2025-02-20,58,5,view
76421,1882,2024-11-22,49,4,login
76422,4140,2025-07-15,28,2,login
76423,2560,2024-10-18,45,1,login
76424,4842,2026-06-07,25,19,login
76425,749,2026-03-01,45,10,add_to_cart
76426,312,2024-11-15,34,17,view
76427,2429,2024-12-19,54,19,login
76428,2880,2024-10-24,3,18,view
76429,67,2024-08-25,26,11,add_to_cart
76430,1589,2024-11-30,58,11,view
76431,1660,2025-12-26,48,5,add_to_cart
76432,4340,2026-05-03,2,3,login
76433,3847,2024-07-14,28,16,login
76434,2069,2024-08-08,1,12,view
76435,3894,2026-04-02,3,4,login
76436,715,2025-09-20,59,17,view
76437,2549,2024-12-02,34,6,add_to_cart
76438,961,2025-08-16,39,7,login
76439,1459,2026-02-08,27,3,view
76440,3237,2025-04-10,37,18,add_to_cart
76441,1541,2026-05-09,34,15,add_to_cart
76442,4594,2025-10-23,3,14,login
76443,3679,2025-07-20,38,4,view
76444,813,2026-02-07,58,14,add_to_cart
76445,2275,2024-10-20,19,3,view
76446,4335,2024-09-30,19,16,login
76447,1713,2025-04-20,34,5,view
76448,1411,2025-06-13,20,18,view
76449,1022,2024-10-28,7,16,login
76450,1247,2024-12-24,53,4,add_to_cart
76451,1135,2025-03-09,17,10,login
76452,776,2025-05-08,52,7,add_to_cart
76453,107,2024-09-02,24,13,add_to_cart
76454,1792,2024-08-04,53,7,add_to_cart
76455,3848,2025-09-22,35,15,login
76456,1245,2026-04-25,48,3,view
76457,1942,2025-01-25,32,13,view
76458,13,2024-11-12,45,3,login
76459,4631,2025-04-30,58,9,view
76460,2577,2024-08-31,19,1,view
76461,1796,2025-01-21,38,5,login
76462,3498,2025-07-02,32,4,login
76463,354,2026-03-09,16,15,purchase
76464,4762,2025-02-25,50,9,view
76465,158,2025-04-13,12,18,view
76466,4993,2024-10-01,3,6,login
76467,4753,2025-09-14,3,19,view
76468,4934,2025-05-29,47,16,login
76469,2886,2025-08-23,23,2,view
76470,4667,2025-08-11,22,2,view
76471,4658,2024-10-10,49,16,view
76472,1219,2024-12-24,33,1,login
76473,4063,2025-03-20,42,8,view
76474,2874,2025-03-06,36,1,purchase
76475,3309,2024-11-25,3,16,login
76476,4130,2024-08-09,41,2,view
76477,4646,2026-06-04,51,16,login
76478,3649,2025-08-03,17,4,view
76479,2210,2026-06-11,59,14,view
76480,3179,2026-04-07,32,9,add_to_cart
76481,1022,2025-10-26,54,2,add_to_cart
76482,3879,2025-12-23,40,18,view
76483,2374,2025-10-21,46,8,login
76484,413,2025-01-01,38,3,view
76485,1275,2025-01-29,53,13,add_to_cart
76486,2653,2026-04-25,5,5,add_to_cart
76487,1616,2025-02-10,56,12,view
76488,1616,2025-12-16,23,9,add_to_cart
76489,3845,2026-02-19,11,17,login
76490,3316,2025-04-15,51,1,view
76491,3834,2025-09-24,37,19,add_to_cart
76492,1700,2024-07-18,59,12,view
76493,4602,2025-02-03,15,9,view
76494,4511,2025-07-20,25,18,login
76495,1780,2025-07-29,15,1,add_to_cart
76496,142,2024-11-18,54,8,login
76497,3446,2025-03-03,59,19,view
76498,1352,2025-04-16,56,8,add_to_cart
76499,4892,2024-11-17,51,2,view
76500,7,2025-01-23,19,15,add_to_cart
76501,4996,2025-06-30,42,7,view
76502,1354,2024-08-31,32,18,add_to_cart
76503,3881,2026-03-09,28,16,add_to_cart
76504,945,2026-06-04,27,17,login
76505,4200,2025-05-16,3,4,view
76506,3859,2025-08-19,27,1,add_to_cart
76507,1871,2025-10-29,15,2,view
76508,1677,2025-07-30,23,16,view
76509,994,2024-07-31,2,19,login
76510,2826,2024-09-06,11,4,view
76511,921,2026-04-13,34,15,add_to_cart
76512,763,2026-03-21,28,14,add_to_cart
76513,948,2025-06-17,54,1,add_to_cart
76514,4968,2025-06-06,43,5,login
76515,2802,2024-08-21,30,1,view
76516,2537,2024-07-31,33,7,add_to_cart
76517,4191,2025-08-13,4,19,view
76518,1463,2026-01-09,50,11,add_to_cart
76519,1202,2025-05-17,2,15,login
76520,1008,2025-09-20,48,7,view
76521,3662,2025-04-16,23,1,add_to_cart
76522,614,2025-03-27,31,14,login
76523,1542,2025-01-04,3,17,view
76524,4618,2024-07-16,50,15,view
76525,2523,2025-04-19,55,18,login
76526,2770,2025-03-24,46,16,login
76527,4047,2026-06-05,23,1,login
76528,3595,2024-07-06,15,18,view
76529,1772,2024-07-26,52,6,login
76530,2030,2024-10-07,55,6,view
76531,1724,2024-11-16,6,15,login
76532,4780,2025-03-30,55,10,view
76533,1292,2025-04-24,5,6,add_to_cart
76534,3509,2025-12-30,33,12,login
76535,1188,2025-02-06,40,3,add_to_cart
76536,2431,2026-02-12,30,2,add_to_cart
76537,980,2024-08-19,40,18,login
76538,1943,2025-02-03,12,2,view
76539,3325,2026-01-29,16,2,view
76540,4274,2024-07-12,8,15,add_to_cart
76541,3890,2025-06-17,15,5,login
76542,2853,2025-06-03,40,11,login
76543,533,2024-09-09,45,15,view
76544,2787,2026-03-30,59,14,view
76545,4484,2024-12-28,3,19,view
76546,2081,2026-04-12,23,7,view
76547,2199,2024-10-05,42,2,view
76548,1909,2024-08-18,43,1,add_to_cart
76549,2242,2025-12-19,1,10,login
76550,3423,2024-07-03,9,9,view
76551,4698,2025-02-17,14,19,view
76552,4706,2025-02-09,22,7,login
76553,4131,2024-12-23,18,10,login
76554,638,2025-02-28,17,13,view
76555,306,2026-01-14,55,7,view
76556,1381,2026-02-21,24,9,view
76557,3737,2026-03-11,33,16,view
76558,589,2024-08-21,23,3,view
76559,1801,2024-11-11,46,15,login
76560,1698,2025-05-25,40,15,login
76561,2939,2024-09-01,28,5,login
76562,4195,2025-07-14,23,10,view
76563,3411,2024-12-14,41,10,view
76564,276,2025-12-19,50,7,view
76565,3648,2025-01-04,38,2,view
76566,2125,2026-05-09,32,17,login
76567,28,2026-05-25,56,8,login
76568,2442,2026-03-24,57,8,view
76569,455,2025-09-18,34,12,login
76570,3147,2025-10-17,53,15,login
76571,995,2025-07-02,2,4,add_to_cart
76572,1719,2025-12-11,38,18,add_to_cart
76573,297,2025-09-10,34,3,view
76574,705,2025-09-04,39,2,view
76575,1395,2024-10-09,33,8,add_to_cart
76576,2309,2026-02-17,23,2,add_to_cart
76577,1807,2024-10-13,35,17,login
76578,1521,2025-10-03,17,2,purchase
76579,3352,2024-09-03,7,19,purchase
76580,1792,2024-07-31,14,18,view
76581,3001,2025-12-26,14,14,view
76582,2752,2026-05-07,8,8,login
76583,927,2025-08-14,56,2,view
76584,1539,2026-04-25,48,11,view
76585,1899,2024-07-18,55,8,login
76586,2184,2025-05-24,15,17,login
76587,4534,2025-05-28,43,13,view
76588,2732,2025-08-10,39,5,login
76589,2546,2026-04-21,13,3,view
76590,3644,2025-03-31,39,19,login
76591,1402,2026-05-08,46,4,add_to_cart
76592,2933,2025-11-19,52,10,login
76593,317,2025-07-14,43,17,add_to_cart
76594,76,2026-02-09,35,1,view
76595,2519,2025-02-22,53,14,login
76596,1538,2025-10-02,30,2,view
76597,3924,2026-02-28,4,18,login
76598,2670,2025-10-16,13,11,login
76599,2841,2025-09-24,34,15,view
76600,1404,2024-08-21,10,7,login
76601,1050,2025-11-24,23,1,purchase
76602,1172,2025-10-08,56,14,view
76603,718,2024-10-29,31,4,login
76604,1612,2025-07-20,2,3,login
76605,3618,2025-09-16,23,6,view
76606,3813,2025-11-22,20,4,login
76607,4204,2025-11-23,35,18,login
76608,110,2024-10-09,30,9,view
76609,3257,2024-09-15,57,5,view
76610,1413,2026-02-12,50,18,login
76611,3498,2026-04-14,10,6,add_to_cart
76612,4095,2025-06-09,56,2,purchase
76613,4557,2025-05-18,54,13,login
76614,2129,2026-03-26,50,7,add_to_cart
76615,4262,2025-09-15,2,2,view
76616,4114,2026-04-02,37,17,add_to_cart
76617,466,2025-05-15,5,19,login
76618,624,2026-02-25,19,17,view
76619,3632,2024-07-31,35,1,add_to_cart
76620,4205,2026-06-14,17,3,add_to_cart
76621,2366,2024-12-09,19,18,purchase
76622,2631,2025-08-02,58,18,login
76623,3905,2026-04-22,22,3,login
76624,3871,2024-12-16,50,7,login
76625,1390,2025-01-05,35,1,view
76626,2125,2025-07-02,20,11,add_to_cart
76627,4836,2026-03-23,5,11,login
76628,1776,2025-07-29,11,7,view
76629,747,2025-05-16,55,13,view
76630,3562,2024-10-09,16,5,login
76631,2104,2025-04-30,50,10,add_to_cart
76632,1063,2025-01-15,15,10,view
76633,3097,2025-05-09,47,1,login
76634,3752,2026-02-16,50,15,view
76635,1111,2024-08-20,36,17,login
76636,1682,2025-12-28,50,16,view
76637,4872,2025-04-19,4,4,view
76638,2691,2024-09-16,46,9,login
76639,2765,2025-02-28,59,11,view
76640,4939,2025-11-04,19,5,add_to_cart
76641,3058,2025-10-31,59,4,view
76642,2144,2024-07-26,51,13,add_to_cart
76643,2673,2024-08-06,47,15,view
76644,3679,2025-08-03,53,19,login
76645,2970,2025-05-01,29,7,view
76646,2958,2024-07-02,16,13,view
76647,2648,2025-03-05,1,7,view
76648,4128,2024-06-26,29,12,view
76649,4639,2024-12-17,23,3,add_to_cart
76650,3991,2025-02-24,10,15,add_to_cart
76651,2404,2024-07-12,39,8,view
76652,1089,2026-05-03,24,19,login
76653,4182,2026-03-13,24,7,add_to_cart
76654,122,2026-04-27,32,18,view
76655,2899,2026-01-04,52,10,add_to_cart
76656,549,2026-01-24,16,18,view
76657,4914,2025-10-13,4,7,login
76658,4594,2024-06-26,46,16,add_to_cart
76659,405,2025-11-07,7,17,add_to_cart
76660,687,2025-07-08,49,19,add_to_cart
76661,4706,2025-08-04,10,4,view
76662,2543,2026-02-08,27,15,view
76663,3847,2025-04-27,28,17,purchase
76664,4428,2024-08-08,26,17,add_to_cart
76665,956,2026-04-03,35,5,login
76666,3444,2024-08-29,31,15,add_to_cart
76667,1737,2025-12-09,25,3,view
76668,795,2026-04-10,6,6,purchase
76669,249,2024-12-31,42,7,login
76670,2611,2024-07-02,53,4,view
76671,121,2025-11-30,20,9,login
76672,3568,2025-06-11,42,19,view
76673,3599,2025-05-16,55,2,login
76674,4221,2025-06-02,2,5,add_to_cart
76675,3825,2024-07-01,27,13,login
76676,3667,2024-12-12,33,15,add_to_cart
76677,4211,2025-02-04,52,8,view
76678,4876,2025-11-07,39,14,login
76679,4415,2025-06-12,39,13,view
76680,3105,2024-07-01,2,4,login
76681,4770,2024-07-12,54,2,view
76682,3655,2025-07-13,27,12,add_to_cart
76683,969,2024-09-25,18,17,view
76684,3487,2025-04-19,5,7,view
76685,1926,2024-11-11,43,16,add_to_cart
76686,4044,2025-06-26,35,13,login
76687,4331,2025-02-04,41,10,login
76688,733,2025-11-20,20,19,purchase
76689,1197,2025-04-30,5,4,login
76690,1010,2026-02-20,12,17,add_to_cart
76691,4332,2025-01-21,6,4,login
76692,3197,2025-04-03,54,14,purchase
76693,826,2024-10-11,2,1,login
76694,4859,2024-09-29,37,13,add_to_cart
76695,3583,2025-11-12,48,6,login
76696,4469,2025-03-12,39,6,login
76697,803,2024-07-19,18,14,login
76698,775,2025-10-27,46,1,login
76699,3623,2025-05-29,53,12,view
76700,3066,2025-01-04,28,9,view
76701,2091,2025-06-06,37,14,login
76702,399,2025-05-20,25,10,login
76703,790,2024-10-24,1,18,login
76704,258,2024-08-27,9,11,login
76705,323,2025-08-27,48,11,view
76706,441,2025-08-15,16,4,purchase
76707,1577,2026-03-28,39,12,view
76708,1370,2025-09-04,19,19,login
76709,1293,2026-01-09,13,10,view
76710,4786,2024-12-21,50,5,login
76711,3318,2026-01-11,27,2,add_to_cart
76712,1552,2025-08-12,55,15,view
76713,3226,2026-01-12,9,9,view
76714,3517,2024-12-01,14,7,view
76715,3329,2026-01-14,57,2,view
76716,4178,2025-12-01,55,13,view
76717,1899,2025-02-18,30,5,purchase
76718,4616,2025-09-02,39,15,login
76719,4581,2024-12-11,29,18,add_to_cart
76720,2829,2024-06-26,9,14,login
76721,285,2024-08-13,51,2,purchase
76722,329,2025-04-17,32,1,add_to_cart
76723,1947,2025-07-14,53,18,view
76724,1859,2026-02-14,37,2,view
76725,2192,2024-12-30,1,16,add_to_cart
76726,4766,2025-08-29,29,5,add_to_cart
76727,3539,2025-05-26,18,8,view
76728,1214,2024-08-02,42,7,login
76729,286,2025-05-24,5,6,login
76730,4673,2024-08-06,1,19,view
76731,1261,2025-09-17,14,12,add_to_cart
76732,2544,2025-09-14,13,8,add_to_cart
76733,4676,2024-09-23,46,3,view
76734,634,2025-03-23,21,9,login
76735,869,2025-06-26,27,8,view
76736,4985,2025-02-25,59,10,add_to_cart
76737,235,2024-09-16,5,6,login
76738,4654,2024-09-04,38,7,purchase
76739,4036,2025-06-06,55,15,view
76740,1085,2024-08-15,6,5,view
76741,853,2024-12-29,19,12,login
76742,3322,2025-01-31,10,10,login
76743,4886,2026-04-12,52,19,login
76744,2497,2025-12-05,57,18,view
76745,2734,2024-07-05,11,3,view
76746,3152,2026-04-25,22,8,login
76747,4731,2024-11-12,53,14,view
76748,2946,2025-01-23,15,6,view
76749,1500,2024-11-01,35,12,view
76750,3629,2025-08-06,15,11,view
76751,4701,2026-03-10,50,18,login
76752,4970,2025-06-05,44,16,add_to_cart
76753,198,2025-02-18,31,4,view
76754,2408,2026-04-04,21,14,view
76755,1803,2025-10-19,47,18,view
76756,3215,2025-04-26,20,17,login
76757,1063,2025-05-25,28,9,login
76758,1939,2024-11-19,51,4,login
76759,3639,2026-05-20,43,3,view
76760,221,2025-12-07,13,7,add_to_cart
76761,3958,2024-09-11,13,6,view
76762,3618,2026-01-04,43,16,add_to_cart
76763,3104,2024-09-06,20,10,login
76764,4461,2026-01-31,5,9,purchase
76765,3036,2024-07-22,17,1,login
76766,877,2024-09-21,23,5,view
76767,4198,2025-06-12,58,19,add_to_cart
76768,1605,2025-04-10,26,1,add_to_cart
76769,497,2025-04-11,20,2,view
76770,4402,2024-06-17,51,5,login
76771,1670,2026-06-03,7,11,login
76772,818,2026-04-05,24,14,login
76773,2845,2024-11-04,30,19,add_to_cart
76774,1568,2025-05-23,11,13,login
76775,2277,2025-10-04,56,14,view
76776,4450,2024-08-26,32,4,view
76777,3404,2025-11-27,4,9,add_to_cart
76778,3084,2024-09-27,15,16,view
76779,1451,2025-05-03,22,7,login
76780,3127,2024-08-13,24,6,add_to_cart
76781,2287,2025-03-10,41,6,add_to_cart
76782,4521,2025-01-17,41,4,login
76783,4193,2024-07-14,49,8,view
76784,3367,2025-10-10,44,7,login
76785,1532,2025-07-19,27,16,view
76786,1564,2026-05-28,40,19,login
76787,472,2026-05-20,59,19,add_to_cart
76788,1310,2025-11-08,43,11,login
76789,900,2025-03-27,2,11,view
76790,4817,2025-04-23,33,15,add_to_cart
76791,1248,2025-09-26,51,15,view
76792,3609,2026-04-22,23,14,add_to_cart
76793,3184,2024-08-19,10,15,add_to_cart
76794,594,2024-06-19,11,6,view
76795,1023,2024-12-11,55,19,view
76796,490,2025-09-17,49,7,view
76797,3082,2026-05-01,56,6,view
76798,3757,2024-11-19,53,14,add_to_cart
76799,2806,2025-02-02,53,1,login
76800,2913,2025-08-24,14,17,view
76801,4197,2024-09-18,38,16,view
76802,1178,2024-07-30,44,3,view
76803,1484,2024-07-31,52,14,view
76804,2410,2024-12-21,25,10,login
76805,3368,2024-11-11,36,12,login
76806,4485,2025-02-13,45,13,add_to_cart
76807,2360,2025-10-25,6,18,login
76808,2153,2025-03-07,18,9,view
76809,3428,2024-11-26,8,15,login
76810,4253,2026-02-03,47,7,view
76811,3684,2025-09-04,59,12,view
76812,3686,2024-11-09,21,4,login
76813,661,2024-09-09,29,12,login
76814,69,2025-10-22,18,17,add_to_cart
76815,274,2025-06-20,20,7,add_to_cart
76816,2521,2025-02-11,41,6,view
76817,469,2025-12-28,17,2,login
76818,3462,2024-09-24,46,14,login
76819,1338,2024-10-06,5,15,view
76820,54,2024-08-27,51,5,add_to_cart
76821,2426,2025-05-18,46,10,login
76822,2577,2025-03-24,13,18,view
76823,3332,2025-09-11,18,16,login
76824,1612,2025-07-10,7,1,login
76825,3747,2024-08-30,8,14,view
76826,1763,2024-08-20,37,16,view
76827,4961,2025-03-23,53,17,view
76828,2158,2026-01-08,17,12,login
76829,2217,2026-01-11,16,10,login
76830,4320,2026-02-10,30,14,add_to_cart
76831,2657,2025-06-21,43,12,login
76832,2464,2026-02-08,52,13,login
76833,223,2026-01-23,16,7,add_to_cart
76834,3279,2025-08-28,48,19,add_to_cart
76835,664,2026-01-23,5,19,add_to_cart
76836,3043,2024-08-24,39,15,add_to_cart
76837,1517,2026-06-14,2,12,view
76838,1773,2024-11-17,19,11,add_to_cart
76839,2268,2025-04-12,16,13,view
76840,2933,2026-03-25,24,18,purchase
76841,4489,2025-11-22,24,5,view
76842,4452,2025-05-26,21,2,add_to_cart
76843,1765,2025-11-15,12,15,add_to_cart
76844,1492,2025-07-26,30,9,view
76845,1856,2025-11-05,55,2,view
76846,1430,2025-09-23,31,18,view
76847,4704,2025-03-08,28,14,purchase
76848,511,2024-12-25,46,11,view
76849,3112,2026-03-20,27,9,view
76850,2455,2026-04-05,31,7,purchase
76851,3837,2026-04-21,19,3,login
76852,1937,2025-05-25,42,7,login
76853,503,2025-09-30,33,14,view
76854,4118,2024-10-06,31,7,add_to_cart
76855,1829,2025-08-10,29,13,view
76856,4493,2024-08-01,55,10,login
76857,2891,2025-04-15,49,8,view
76858,4489,2026-05-07,32,3,view
76859,1489,2024-12-19,2,13,view
76860,1700,2025-10-09,32,12,login
76861,3583,2026-05-16,43,2,login
76862,1896,2025-04-08,32,6,view
76863,4050,2025-11-18,26,18,login
76864,4336,2025-08-13,47,12,view
76865,920,2024-09-27,23,16,view
76866,1673,2025-01-04,56,10,login
76867,152,2025-07-26,36,17,add_to_cart
76868,370,2024-08-12,8,14,view
76869,5,2025-07-03,28,9,login
76870,802,2026-03-08,5,13,purchase
76871,3867,2026-01-23,19,17,view
76872,143,2025-10-23,44,2,add_to_cart
76873,4190,2026-04-04,19,17,login
76874,3102,2024-11-07,6,12,view
76875,1631,2025-10-05,32,6,login
76876,1416,2025-07-03,5,7,login
76877,1857,2024-09-04,28,11,view
76878,1983,2024-12-02,58,10,view
76879,2608,2024-08-07,9,13,login
76880,1640,2024-08-26,15,2,view
76881,3267,2025-11-26,59,8,view
76882,313,2025-02-25,24,5,purchase
76883,3799,2026-01-14,5,7,view
76884,4076,2025-07-21,43,1,add_to_cart
76885,1412,2026-03-09,44,4,login
76886,4695,2024-10-24,31,7,view
76887,4596,2025-02-25,7,7,view
76888,3843,2024-07-24,5,10,view
76889,2891,2025-08-08,53,9,add_to_cart
76890,420,2025-01-28,22,8,add_to_cart
76891,2449,2026-02-26,34,3,add_to_cart
76892,1788,2024-11-28,53,13,view
76893,3146,2025-01-18,23,8,view
76894,2353,2025-11-14,55,2,login
76895,938,2024-11-05,28,1,add_to_cart
76896,2012,2024-08-27,32,11,login
76897,455,2026-04-16,30,9,add_to_cart
76898,4211,2026-01-06,57,9,add_to_cart
76899,1144,2024-09-15,53,5,view
76900,4660,2024-10-18,50,8,view
76901,4240,2024-08-28,4,7,view
76902,4764,2025-12-05,51,9,add_to_cart
76903,3933,2025-08-14,8,17,login
76904,230,2026-04-16,48,14,add_to_cart
76905,4602,2026-01-05,52,18,add_to_cart
76906,2107,2024-11-05,59,8,login
76907,1796,2025-08-07,58,13,add_to_cart
76908,3166,2025-07-28,11,12,purchase
76909,731,2026-01-17,50,2,login
76910,2461,2026-02-14,44,2,view
76911,718,2024-10-24,22,13,view
76912,1914,2025-09-15,27,19,login
76913,115,2024-08-28,58,15,purchase
76914,3411,2025-01-03,33,11,view
76915,4711,2025-03-14,18,3,view
76916,231,2025-02-12,23,11,view
76917,718,2026-04-30,18,11,view
76918,1432,2026-03-21,41,11,view
76919,882,2025-06-14,58,1,view
76920,2681,2024-07-20,40,6,login
76921,1787,2025-10-30,58,16,add_to_cart
76922,4612,2025-11-11,10,1,login
76923,3822,2025-02-19,29,3,add_to_cart
76924,3453,2026-06-01,42,17,login
76925,1327,2025-01-21,40,7,view
76926,4373,2026-05-26,22,7,view
76927,2840,2024-12-25,57,19,login
76928,4085,2024-11-25,20,13,view
76929,2459,2024-10-31,29,19,view
76930,1059,2024-08-27,36,15,view
76931,46,2024-10-13,14,16,add_to_cart
76932,3246,2025-02-20,32,6,purchase
76933,3409,2025-09-16,42,9,view
76934,3663,2025-12-13,4,5,add_to_cart
76935,1715,2025-03-21,4,15,login
76936,1041,2025-11-06,26,2,login
76937,4106,2026-03-08,53,6,view
76938,103,2026-05-06,28,16,view
76939,4712,2025-01-29,8,2,add_to_cart
76940,2886,2024-11-12,18,9,purchase
76941,4671,2024-10-03,34,9,view
76942,220,2026-05-25,11,9,add_to_cart
76943,167,2025-12-08,14,4,add_to_cart
76944,2587,2025-01-16,4,19,view
76945,4894,2025-01-28,40,18,add_to_cart
76946,1168,2025-12-18,42,7,add_to_cart
76947,2076,2024-11-30,2,14,add_to_cart
76948,3518,2026-01-11,28,3,login
76949,1187,2025-10-02,25,4,login
76950,3684,2024-11-05,8,5,login
76951,1200,2024-10-29,6,7,view
76952,1613,2024-08-01,53,10,add_to_cart
76953,303,2025-06-13,42,2,login
76954,2664,2025-07-20,24,19,view
76955,4542,2025-11-03,4,15,view
76956,727,2025-10-26,10,17,view
76957,4250,2024-09-09,1,18,login
76958,3647,2026-03-12,58,19,login
76959,3095,2024-07-05,36,11,add_to_cart
76960,195,2025-02-27,22,13,login
76961,836,2025-12-30,21,13,view
76962,1498,2026-05-09,15,18,login
76963,4428,2024-07-09,36,8,view
76964,2657,2026-03-29,55,14,login
76965,3044,2025-08-15,53,5,login
76966,349,2025-09-12,7,16,view
76967,710,2025-08-22,54,3,view
76968,1595,2025-12-06,41,1,add_to_cart
76969,1392,2025-11-12,37,4,view
76970,887,2025-09-22,23,6,view
76971,4564,2025-12-19,5,15,add_to_cart
76972,4418,2025-01-11,34,10,view
76973,1660,2026-01-04,44,14,view
76974,3183,2026-01-08,54,19,view
76975,1055,2024-07-26,4,18,view
76976,4170,2026-01-15,39,17,login
76977,1456,2025-08-09,22,7,view
76978,1935,2025-12-02,26,9,view
76979,1582,2026-01-11,23,16,login
76980,1691,2024-08-19,51,13,login
76981,4999,2025-04-26,51,2,login
76982,868,2025-10-16,49,15,add_to_cart
76983,3838,2025-06-09,13,13,view
76984,2406,2024-10-18,24,13,view
76985,3641,2024-12-22,24,14,view
76986,4288,2026-06-10,35,1,add_to_cart
76987,1282,2026-01-31,24,12,view
76988,4364,2024-11-29,37,2,login
76989,2850,2025-04-24,2,17,add_to_cart
76990,2964,2025-09-13,27,15,login
76991,2741,2024-12-22,4,6,view
76992,1393,2025-04-01,49,4,login
76993,4233,2024-09-01,3,8,add_to_cart
76994,37,2026-01-10,21,5,view
76995,2354,2024-07-19,19,13,login
76996,1625,2025-06-11,40,17,add_to_cart
76997,1723,2024-12-01,31,17,view
76998,1554,2025-07-19,24,12,view
76999,799,2025-04-02,27,9,view
77000,1914,2024-08-03,7,17,view
77001,1722,2025-02-17,45,7,view
77002,3715,2026-03-06,30,7,login
77003,3460,2024-12-02,1,17,add_to_cart
77004,1213,2025-01-26,46,7,view
77005,4884,2025-10-17,19,12,login
77006,3245,2024-11-27,5,3,purchase
77007,3952,2025-03-23,21,12,purchase
77008,906,2025-05-11,6,5,purchase
77009,4389,2025-06-21,51,13,login
77010,2538,2026-05-07,30,15,add_to_cart
77011,4244,2026-02-16,36,18,add_to_cart
77012,362,2025-09-19,19,18,login
77013,4298,2025-01-23,21,1,purchase
77014,4426,2024-08-10,18,19,add_to_cart
77015,3887,2025-03-10,8,2,view
77016,800,2025-01-25,53,7,view
77017,2563,2026-05-10,9,14,view
