user_id,signup_date,country,device,acquisition_channel
3874,2025-03-22,Singapore,mobile,google
3875,2025-02-10,Singapore,mobile,google
3876,2025-01-05,Singapore,desktop,tiktok
3877,2025-03-22,Malaysia,mobile,organic
3878,2025-07-19,Vietnam,mobile,referral
3879,2026-05-02,Malaysia,mobile,facebook
3880,2025-07-07,Indonesia,mobile,tiktok
3881,2025-06-12,Vietnam,desktop,tiktok
3882,2024-08-31,Indonesia,mobile,google
3883,2026-03-01,Malaysia,mobile,google
3884,2025-12-29,Indonesia,mobile,facebook
3885,2025-06-15,Singapore,mobile,referral
3886,2026-01-28,Indonesia,tablet,organic
3887,2026-03-30,Malaysia,mobile,referral
3888,2025-02-19,Vietnam,mobile,referral
3889,2026-05-27,Indonesia,mobile,facebook
3890,2024-11-20,Indonesia,mobile,google
3891,2025-03-30,Malaysia,mobile,google
3892,2025-02-14,Vietnam,mobile,google
3893,2025-05-03,Malaysia,mobile,tiktok
3894,2024-07-21,Malaysia,mobile,google
3895,2025-08-26,Thailand,mobile,organic
3896,2026-04-18,Thailand,mobile,facebook
3897,2024-12-04,Malaysia,mobile,google
3898,2026-01-12,Thailand,desktop,organic
3899,2024-10-07,Malaysia,mobile,tiktok
3900,2024-06-28,Vietnam,desktop,google
3901,2025-01-04,Singapore,mobile,google
3902,2025-08-19,Malaysia,mobile,facebook
3903,2026-06-12,Vietnam,tablet,tiktok
3904,2025-09-12,Thailand,desktop,google
3905,2025-09-08,Indonesia,mobile,google
3906,2025-12-27,Thailand,mobile,facebook
3907,2025-05-06,Malaysia,mobile,google
3908,2025-01-31,Vietnam,mobile,facebook
3909,2024-10-12,Thailand,mobile,google
3910,2024-11-15,Indonesia,mobile,google
3911,2025-02-27,Indonesia,mobile,tiktok
3912,2024-12-11,Thailand,mobile,facebook
3913,2025-04-07,Indonesia,mobile,facebook
3914,2025-09-01,Malaysia,mobile,tiktok
3915,2026-03-25,Malaysia,tablet,referral
3916,2024-12-23,Singapore,mobile,google
3917,2025-07-08,Malaysia,mobile,tiktok
3918,2025-08-17,Vietnam,mobile,google
3919,2025-11-06,Malaysia,mobile,referral
3920,2025-11-29,Indonesia,desktop,tiktok
3921,2025-03-05,Indonesia,mobile,facebook
3922,2025-01-01,Malaysia,mobile,facebook
3923,2026-01-29,Malaysia,mobile,google
3924,2026-03-16,Singapore,mobile,google
3925,2025-06-30,Malaysia,mobile,organic
3926,2025-12-30,Malaysia,mobile,tiktok
3927,2025-10-27,Vietnam,mobile,google
3928,2026-01-11,Thailand,mobile,facebook
3929,2025-07-02,Indonesia,desktop,referral
3930,2025-06-08,Thailand,mobile,facebook
3931,2024-10-24,Indonesia,mobile,organic
3932,2026-01-06,Singapore,mobile,referral
3933,2026-02-23,Malaysia,mobile,google
3934,2025-03-16,Malaysia,mobile,tiktok
3935,2024-10-25,Malaysia,tablet,organic
3936,2024-10-02,Singapore,mobile,google
3937,2025-12-27,Singapore,mobile,organic
3938,2025-08-14,Vietnam,mobile,google
3939,2025-06-30,Malaysia,mobile,facebook
3940,2024-11-05,Malaysia,desktop,tiktok
3941,2026-05-29,Vietnam,mobile,tiktok
3942,2026-05-07,Indonesia,desktop,google
3943,2025-08-11,Malaysia,desktop,google
3944,2025-10-27,Singapore,mobile,referral
3945,2024-07-31,Indonesia,desktop,tiktok
3946,2025-07-27,Singapore,mobile,referral
3947,2024-07-12,Singapore,mobile,google
3948,2026-03-29,Thailand,desktop,facebook
3949,2026-04-04,Vietnam,mobile,organic
3950,2024-08-12,Indonesia,mobile,organic
3951,2026-03-13,Malaysia,desktop,referral
3952,2025-11-17,Indonesia,mobile,google
3953,2024-07-23,Thailand,mobile,referral
3954,2026-01-30,Indonesia,desktop,google
3955,2024-06-20,Indonesia,desktop,referral
3956,2025-05-02,Singapore,mobile,google
3957,2024-09-30,Indonesia,mobile,organic
3958,2026-04-01,Malaysia,mobile,facebook
3959,2025-10-18,Indonesia,desktop,referral
3960,2024-12-12,Thailand,mobile,referral
3961,2024-08-07,Thailand,mobile,google
3962,2025-12-17,Singapore,mobile,google
3963,2024-10-11,Malaysia,mobile,facebook
3964,2024-06-23,Malaysia,mobile,google
3965,2024-12-02,Singapore,mobile,tiktok
3966,2025-07-13,Malaysia,mobile,referral
3967,2025-06-05,Indonesia,mobile,google
3968,2025-04-01,Vietnam,mobile,tiktok
3969,2024-08-01,Indonesia,desktop,referral
3970,2025-10-08,Thailand,mobile,google
3971,2025-10-24,Vietnam,mobile,google
3972,2025-11-15,Vietnam,desktop,organic
3973,2026-06-11,Vietnam,tablet,google
3974,2025-10-07,Indonesia,desktop,google
3975,2026-05-25,Singapore,tablet,google
3976,2025-06-26,Vietnam,mobile,google
3977,2025-11-10,Thailand,mobile,facebook
3978,2025-06-29,Thailand,mobile,google
3979,2024-06-28,Malaysia,mobile,referral
3980,2024-06-21,Thailand,mobile,tiktok
3981,2025-08-03,Singapore,mobile,google
3982,2025-08-18,Vietnam,desktop,referral
3983,2025-05-01,Malaysia,mobile,tiktok
3984,2024-06-25,Indonesia,tablet,google
3985,2024-06-28,Singapore,mobile,referral
3986,2025-08-01,Indonesia,mobile,organic
3987,2025-12-28,Thailand,desktop,organic
3988,2025-01-15,Indonesia,mobile,google
3989,2025-08-06,Thailand,mobile,referral
3990,2025-01-24,Singapore,mobile,referral
3991,2024-06-29,Singapore,mobile,tiktok
3992,2025-07-11,Indonesia,mobile,referral
3993,2026-03-09,Thailand,desktop,tiktok
3994,2025-12-10,Malaysia,mobile,google
3995,2025-11-21,Thailand,mobile,tiktok
3996,2025-05-16,Thailand,mobile,google
3997,2026-03-04,Indonesia,desktop,google
3998,2026-06-15,Singapore,tablet,google
3999,2026-05-23,Vietnam,mobile,referral
4000,2024-11-02,Malaysia,desktop,tiktok
4001,2024-09-07,Indonesia,mobile,google
4002,2026-05-30,Indonesia,mobile,organic
4003,2024-08-29,Thailand,desktop,tiktok
4004,2025-07-28,Vietnam,tablet,tiktok
4005,2024-10-09,Vietnam,desktop,google
4006,2024-12-20,Indonesia,mobile,referral
4007,2024-11-12,Singapore,mobile,tiktok
4008,2025-10-10,Thailand,desktop,organic
4009,2025-07-29,Thailand,mobile,facebook
4010,2024-12-29,Thailand,mobile,tiktok
4011,2026-03-11,Thailand,mobile,referral
4012,2025-03-18,Thailand,desktop,tiktok
4013,2025-01-09,Malaysia,desktop,facebook
4014,2026-02-23,Malaysia,mobile,tiktok
4015,2025-04-20,Indonesia,mobile,facebook
4016,2024-08-16,Singapore,mobile,organic
4017,2025-04-01,Indonesia,mobile,google
4018,2025-04-27,Malaysia,mobile,referral
4019,2025-06-07,Indonesia,mobile,referral
4020,2025-08-28,Thailand,mobile,facebook
4021,2024-12-21,Vietnam,desktop,facebook
4022,2025-12-09,Indonesia,desktop,tiktok
4023,2024-12-08,Malaysia,tablet,referral
4024,2025-02-03,Malaysia,mobile,tiktok
4025,2025-11-29,Singapore,tablet,tiktok
4026,2026-03-21,Vietnam,mobile,tiktok
4027,2026-04-05,Singapore,desktop,facebook
4028,2024-08-17,Indonesia,mobile,google
4029,2025-11-05,Singapore,mobile,facebook
4030,2026-04-13,Thailand,mobile,tiktok
4031,2025-11-02,Malaysia,mobile,google
4032,2026-01-26,Indonesia,mobile,google
4033,2024-07-10,Singapore,desktop,facebook
4034,2024-08-27,Indonesia,mobile,google
4035,2025-04-26,Vietnam,desktop,tiktok
4036,2025-04-06,Indonesia,desktop,google
4037,2025-04-04,Thailand,mobile,google
4038,2025-08-19,Indonesia,mobile,referral
4039,2025-06-20,Vietnam,mobile,tiktok
4040,2024-07-29,Indonesia,desktop,referral
4041,2025-10-23,Malaysia,mobile,facebook
4042,2024-06-23,Vietnam,mobile,organic
4043,2025-12-13,Malaysia,tablet,facebook
4044,2024-10-27,Thailand,mobile,google
4045,2024-08-19,Malaysia,mobile,google
4046,2025-07-09,Malaysia,desktop,facebook
4047,2026-04-03,Singapore,desktop,facebook
4048,2025-05-19,Vietnam,mobile,google
4049,2025-10-29,Thailand,mobile,google
4050,2026-02-15,Singapore,mobile,google
4051,2025-02-28,Thailand,mobile,google
4052,2025-08-29,Indonesia,mobile,google
4053,2026-04-13,Singapore,mobile,tiktok
4054,2024-08-29,Singapore,mobile,facebook
4055,2026-05-12,Thailand,mobile,tiktok
4056,2025-07-31,Indonesia,desktop,referral
4057,2026-05-30,Thailand,mobile,tiktok
4058,2024-07-19,Vietnam,mobile,organic
4059,2024-12-11,Indonesia,mobile,google
4060,2024-11-27,Indonesia,mobile,google
4061,2026-05-17,Malaysia,desktop,tiktok
4062,2026-04-21,Thailand,mobile,facebook
4063,2025-12-05,Indonesia,mobile,tiktok
4064,2026-05-06,Thailand,mobile,google
4065,2025-08-30,Vietnam,mobile,tiktok
4066,2025-06-20,Thailand,desktop,google
4067,2025-01-12,Malaysia,mobile,tiktok
4068,2024-07-22,Indonesia,mobile,referral
4069,2026-06-03,Singapore,mobile,referral
4070,2024-08-12,Thailand,mobile,google
4071,2025-11-29,Indonesia,mobile,organic
4072,2026-06-04,Vietnam,mobile,tiktok
4073,2025-01-19,Thailand,mobile,google
4074,2026-05-15,Malaysia,mobile,google
4075,2025-08-11,Singapore,mobile,referral
4076,2025-08-27,Thailand,mobile,google
4077,2025-11-09,Thailand,mobile,facebook
4078,2024-07-11,Vietnam,mobile,google
4079,2024-11-02,Thailand,tablet,referral
4080,2026-06-07,Vietnam,mobile,organic
4081,2026-04-07,Singapore,mobile,referral
4082,2025-02-15,Vietnam,mobile,google
4083,2024-06-28,Singapore,mobile,google
4084,2024-11-23,Vietnam,mobile,referral
4085,2025-09-14,Indonesia,mobile,referral
4086,2024-10-05,Thailand,mobile,facebook
4087,2026-01-21,Thailand,desktop,organic
4088,2026-03-15,Thailand,desktop,google
4089,2025-12-21,Indonesia,mobile,google
4090,2026-03-15,Malaysia,mobile,google
4091,2025-04-21,Vietnam,mobile,organic
4092,2026-06-07,Indonesia,mobile,tiktok
4093,2024-08-14,Indonesia,mobile,facebook
4094,2025-02-03,Malaysia,mobile,organic
4095,2024-10-20,Malaysia,mobile,google
4096,2025-08-28,Indonesia,desktop,google
4097,2024-12-19,Singapore,mobile,tiktok
4098,2025-08-30,Thailand,tablet,tiktok
4099,2026-03-26,Malaysia,desktop,tiktok
4100,2026-04-06,Thailand,mobile,tiktok
4101,2025-04-14,Vietnam,mobile,tiktok
4102,2025-11-23,Indonesia,desktop,google
4103,2026-05-13,Thailand,tablet,google
4104,2025-08-09,Indonesia,mobile,facebook
4105,2025-02-28,Malaysia,mobile,facebook
4106,2025-04-10,Malaysia,mobile,google
4107,2026-01-23,Singapore,tablet,tiktok
4108,2026-01-11,Vietnam,mobile,facebook
4109,2024-10-02,Malaysia,desktop,referral
4110,2026-02-19,Singapore,desktop,google
4111,2025-12-03,Indonesia,tablet,referral
4112,2025-12-30,Vietnam,mobile,google
4113,2024-08-15,Singapore,mobile,referral
4114,2025-07-09,Singapore,mobile,tiktok
4115,2026-01-16,Malaysia,mobile,tiktok
4116,2025-03-11,Indonesia,mobile,referral
4117,2024-07-27,Singapore,mobile,facebook
4118,2024-08-30,Vietnam,mobile,tiktok
4119,2025-05-21,Thailand,mobile,referral
4120,2024-12-13,Indonesia,mobile,tiktok
4121,2026-03-29,Indonesia,mobile,facebook
4122,2024-08-14,Singapore,mobile,google
4123,2025-03-07,Indonesia,mobile,google
4124,2025-09-29,Indonesia,mobile,tiktok
4125,2026-02-03,Malaysia,mobile,organic
4126,2025-10-05,Indonesia,mobile,facebook
4127,2025-09-21,Thailand,desktop,tiktok
4128,2025-04-20,Thailand,mobile,tiktok
4129,2026-02-06,Thailand,mobile,referral
4130,2025-02-24,Thailand,tablet,google
4131,2024-07-09,Indonesia,desktop,facebook
4132,2025-10-21,Vietnam,desktop,tiktok
4133,2025-01-14,Indonesia,mobile,tiktok
4134,2026-02-14,Malaysia,mobile,tiktok
4135,2025-05-31,Thailand,mobile,organic
4136,2025-07-02,Singapore,mobile,google
4137,2024-12-10,Vietnam,tablet,facebook
4138,2025-03-19,Vietnam,mobile,organic
4139,2025-08-19,Singapore,mobile,google
4140,2025-04-03,Thailand,desktop,tiktok
4141,2025-05-17,Vietnam,mobile,google
4142,2024-11-07,Thailand,mobile,referral
4143,2025-11-25,Thailand,mobile,google
4144,2025-09-14,Indonesia,tablet,google
4145,2025-11-11,Vietnam,mobile,google
4146,2025-04-07,Vietnam,mobile,tiktok
4147,2024-08-21,Singapore,mobile,referral
4148,2026-02-05,Indonesia,desktop,google
4149,2025-10-09,Singapore,mobile,tiktok
4150,2025-01-31,Vietnam,mobile,tiktok
4151,2026-02-25,Vietnam,desktop,google
4152,2024-12-24,Indonesia,mobile,google
4153,2025-12-21,Malaysia,mobile,tiktok
4154,2024-08-12,Malaysia,mobile,referral
4155,2024-08-18,Vietnam,desktop,google
4156,2025-01-10,Malaysia,mobile,google
4157,2024-10-13,Thailand,mobile,facebook
4158,2025-04-07,Indonesia,mobile,tiktok
4159,2025-12-20,Indonesia,mobile,google
4160,2026-02-14,Malaysia,mobile,google
4161,2025-10-21,Indonesia,desktop,google
4162,2024-10-13,Singapore,mobile,google
4163,2026-01-11,Malaysia,mobile,google
4164,2025-04-14,Indonesia,desktop,google
4165,2025-02-16,Malaysia,mobile,google
4166,2025-03-23,Vietnam,mobile,tiktok
4167,2024-09-06,Indonesia,desktop,referral
4168,2024-08-26,Singapore,mobile,facebook
4169,2024-06-20,Malaysia,tablet,facebook
4170,2025-02-10,Vietnam,mobile,referral
4171,2025-05-27,Malaysia,tablet,google
4172,2025-03-22,Thailand,desktop,tiktok
4173,2026-01-28,Thailand,tablet,tiktok
4174,2025-01-11,Indonesia,mobile,referral
4175,2024-09-03,Indonesia,mobile,google
4176,2024-09-26,Thailand,mobile,google
4177,2024-08-22,Indonesia,mobile,google
4178,2024-11-08,Indonesia,mobile,tiktok
4179,2025-05-16,Singapore,mobile,facebook
4180,2025-05-30,Indonesia,mobile,google
4181,2025-08-22,Singapore,mobile,organic
4182,2025-08-20,Malaysia,mobile,google
4183,2025-07-19,Indonesia,mobile,facebook
4184,2025-04-28,Vietnam,mobile,google
4185,2024-09-04,Malaysia,mobile,facebook
4186,2024-07-06,Thailand,mobile,facebook
4187,2024-08-24,Vietnam,mobile,referral
4188,2025-03-17,Malaysia,mobile,organic
4189,2025-08-20,Malaysia,desktop,facebook
4190,2024-08-27,Singapore,mobile,google
4191,2025-09-22,Vietnam,desktop,google
4192,2025-09-23,Singapore,mobile,tiktok
4193,2026-02-15,Singapore,mobile,tiktok
4194,2025-02-22,Singapore,desktop,organic
4195,2026-04-17,Indonesia,desktop,google
4196,2025-04-11,Malaysia,mobile,referral
4197,2024-06-25,Vietnam,mobile,referral
4198,2025-01-28,Indonesia,mobile,tiktok
4199,2025-05-03,Singapore,mobile,facebook
4200,2025-04-13,Thailand,mobile,facebook
4201,2026-02-11,Malaysia,mobile,tiktok
4202,2024-08-20,Malaysia,desktop,tiktok
4203,2025-12-31,Indonesia,desktop,referral
4204,2026-05-16,Vietnam,mobile,google
4205,2025-08-24,Malaysia,mobile,organic
4206,2026-05-20,Indonesia,mobile,google
4207,2024-12-21,Singapore,mobile,facebook
4208,2025-09-03,Vietnam,desktop,google
4209,2025-07-25,Malaysia,mobile,tiktok
4210,2024-10-25,Vietnam,mobile,facebook
4211,2025-11-30,Thailand,mobile,google
4212,2025-04-07,Thailand,mobile,google
4213,2024-10-25,Indonesia,desktop,tiktok
4214,2024-10-01,Indonesia,mobile,facebook
4215,2025-01-10,Indonesia,tablet,tiktok
4216,2025-02-04,Thailand,mobile,google
4217,2025-01-10,Indonesia,desktop,tiktok
4218,2025-07-04,Singapore,mobile,tiktok
4219,2024-10-07,Malaysia,mobile,facebook
4220,2024-08-04,Singapore,mobile,referral
4221,2024-10-23,Malaysia,mobile,facebook
4222,2025-05-19,Indonesia,mobile,tiktok
4223,2025-01-16,Indonesia,desktop,tiktok
4224,2025-05-09,Singapore,mobile,google
4225,2025-02-03,Thailand,mobile,tiktok
4226,2025-06-27,Indonesia,mobile,referral
4227,2026-02-13,Indonesia,mobile,facebook
4228,2024-08-14,Indonesia,mobile,google
4229,2025-03-23,Thailand,desktop,facebook
4230,2024-12-28,Singapore,mobile,tiktok
4231,2024-12-24,Thailand,mobile,tiktok
4232,2025-12-27,Indonesia,mobile,facebook
4233,2025-10-14,Singapore,desktop,organic
4234,2025-07-06,Singapore,mobile,google
4235,2025-09-20,Indonesia,mobile,google
4236,2025-10-07,Vietnam,mobile,referral
4237,2024-11-14,Thailand,mobile,google
4238,2025-06-06,Singapore,mobile,facebook
4239,2024-09-07,Singapore,mobile,google
4240,2024-09-29,Indonesia,mobile,google
4241,2025-02-07,Thailand,mobile,organic
4242,2024-06-21,Vietnam,mobile,organic
4243,2025-04-19,Indonesia,desktop,facebook
4244,2025-03-01,Malaysia,mobile,tiktok
4245,2026-03-31,Indonesia,mobile,google
4246,2025-10-10,Thailand,mobile,facebook
4247,2025-04-07,Vietnam,mobile,facebook
4248,2026-03-02,Thailand,mobile,google
4249,2026-04-16,Vietnam,mobile,google
4250,2025-02-26,Indonesia,mobile,tiktok
4251,2025-05-23,Singapore,mobile,google
4252,2025-03-02,Singapore,mobile,referral
4253,2025-05-16,Malaysia,desktop,google
4254,2026-03-11,Malaysia,mobile,facebook
4255,2026-03-17,Thailand,mobile,referral
4256,2026-04-14,Thailand,mobile,organic
4257,2025-11-03,Malaysia,mobile,facebook
4258,2025-09-20,Indonesia,mobile,tiktok
4259,2024-09-29,Thailand,mobile,google
4260,2025-02-04,Vietnam,desktop,tiktok
4261,2025-02-20,Indonesia,desktop,google
4262,2025-09-27,Malaysia,mobile,referral
4263,2025-12-08,Singapore,tablet,tiktok
4264,2024-11-19,Malaysia,mobile,google
4265,2025-06-23,Indonesia,tablet,tiktok
4266,2025-02-15,Vietnam,desktop,tiktok
4267,2024-10-31,Indonesia,mobile,facebook
4268,2025-04-21,Singapore,mobile,google
4269,2025-02-18,Indonesia,desktop,google
4270,2025-01-28,Malaysia,mobile,facebook
4271,2026-01-07,Malaysia,mobile,google
4272,2025-12-07,Singapore,mobile,google
4273,2025-10-20,Indonesia,tablet,tiktok
4274,2025-07-02,Thailand,mobile,facebook
4275,2025-09-06,Singapore,mobile,organic
4276,2026-02-13,Singapore,desktop,google
4277,2024-12-21,Malaysia,mobile,tiktok
4278,2025-02-24,Singapore,mobile,tiktok
4279,2025-04-04,Malaysia,mobile,organic
4280,2025-01-19,Thailand,mobile,google
4281,2026-03-12,Vietnam,mobile,tiktok
4282,2026-02-16,Singapore,mobile,google
4283,2025-04-17,Vietnam,desktop,google
4284,2025-03-26,Thailand,mobile,tiktok
4285,2024-09-12,Vietnam,mobile,tiktok
4286,2026-06-09,Malaysia,desktop,facebook
4287,2025-08-27,Thailand,mobile,tiktok
4288,2024-11-18,Vietnam,mobile,tiktok
4289,2025-09-18,Thailand,desktop,tiktok
4290,2025-08-13,Singapore,mobile,facebook
4291,2024-11-02,Indonesia,desktop,tiktok
4292,2025-11-27,Singapore,tablet,tiktok
4293,2026-02-02,Indonesia,mobile,tiktok
4294,2025-08-17,Malaysia,desktop,referral
4295,2024-07-06,Thailand,mobile,google
4296,2026-01-01,Singapore,mobile,tiktok
4297,2025-06-09,Vietnam,desktop,facebook
4298,2025-12-18,Thailand,mobile,organic
4299,2024-11-25,Malaysia,mobile,tiktok
4300,2025-05-22,Vietnam,desktop,google
4301,2026-02-25,Vietnam,mobile,google
4302,2025-01-28,Indonesia,desktop,facebook
4303,2026-03-23,Thailand,desktop,referral
4304,2025-12-06,Vietnam,mobile,organic
4305,2024-08-08,Vietnam,mobile,referral
4306,2026-03-14,Thailand,mobile,facebook
4307,2026-04-05,Singapore,mobile,referral
4308,2026-02-24,Malaysia,mobile,organic
4309,2026-02-23,Thailand,mobile,tiktok
4310,2025-04-29,Thailand,mobile,referral
4311,2025-11-20,Thailand,desktop,tiktok
4312,2025-07-08,Malaysia,mobile,facebook
4313,2024-10-02,Thailand,mobile,google
4314,2025-10-20,Malaysia,mobile,facebook
4315,2025-02-06,Singapore,desktop,google
4316,2024-12-20,Malaysia,mobile,google
4317,2024-12-29,Vietnam,mobile,tiktok
4318,2025-11-09,Indonesia,mobile,google
4319,2024-10-13,Thailand,mobile,organic
4320,2025-12-23,Vietnam,mobile,organic
4321,2025-05-10,Singapore,mobile,referral
4322,2026-02-18,Singapore,mobile,google
4323,2025-04-04,Thailand,mobile,facebook
4324,2024-08-12,Malaysia,mobile,organic
4325,2025-05-30,Indonesia,mobile,organic
4326,2025-09-23,Indonesia,mobile,google
4327,2025-06-23,Singapore,mobile,google
4328,2025-09-11,Thailand,mobile,organic
4329,2025-04-23,Malaysia,desktop,organic
4330,2025-08-05,Singapore,mobile,google
4331,2025-07-14,Vietnam,mobile,google
4332,2026-06-03,Singapore,mobile,organic
4333,2026-05-31,Indonesia,desktop,tiktok
4334,2026-04-22,Singapore,tablet,google
4335,2025-12-05,Vietnam,mobile,google
4336,2025-05-06,Indonesia,tablet,organic
4337,2025-08-12,Singapore,mobile,facebook
4338,2024-07-14,Indonesia,mobile,google
4339,2026-02-20,Vietnam,mobile,referral
4340,2025-03-22,Thailand,mobile,organic
4341,2025-12-12,Thailand,desktop,organic
4342,2026-05-12,Indonesia,mobile,google
4343,2026-03-08,Singapore,mobile,google
4344,2025-08-07,Malaysia,mobile,tiktok
4345,2025-09-20,Thailand,mobile,google
4346,2025-10-24,Indonesia,mobile,tiktok
4347,2026-05-27,Indonesia,desktop,tiktok
4348,2024-08-21,Indonesia,tablet,referral
4349,2024-09-08,Thailand,mobile,google
4350,2026-02-03,Thailand,tablet,tiktok
4351,2024-12-25,Vietnam,mobile,organic
4352,2025-11-08,Thailand,mobile,facebook
4353,2025-11-14,Malaysia,mobile,referral
4354,2025-03-18,Malaysia,desktop,google
4355,2024-10-23,Singapore,tablet,tiktok
4356,2025-10-31,Indonesia,mobile,facebook
4357,2025-10-04,Vietnam,mobile,tiktok
4358,2024-07-20,Vietnam,mobile,tiktok
4359,2025-08-27,Vietnam,mobile,referral
4360,2025-10-30,Indonesia,desktop,organic
4361,2025-11-24,Malaysia,mobile,tiktok
4362,2025-10-31,Indonesia,mobile,google
4363,2025-04-22,Malaysia,tablet,facebook
4364,2026-01-21,Thailand,mobile,tiktok
4365,2025-02-28,Singapore,mobile,organic
4366,2026-02-24,Vietnam,mobile,google
4367,2025-05-16,Malaysia,mobile,google
4368,2024-09-06,Malaysia,mobile,referral
4369,2024-06-24,Indonesia,mobile,tiktok
4370,2024-08-31,Vietnam,tablet,google
4371,2025-01-02,Malaysia,mobile,google
4372,2024-12-05,Thailand,mobile,tiktok
4373,2025-07-17,Malaysia,mobile,organic
4374,2026-01-17,Malaysia,mobile,google
4375,2025-07-23,Singapore,mobile,google
4376,2025-08-23,Singapore,mobile,facebook
4377,2025-09-09,Indonesia,mobile,facebook
4378,2025-12-02,Singapore,mobile,tiktok
4379,2025-09-05,Indonesia,tablet,organic
4380,2024-12-04,Singapore,desktop,google
4381,2025-05-28,Vietnam,mobile,tiktok
4382,2025-04-02,Singapore,mobile,facebook
4383,2025-04-15,Vietnam,mobile,facebook
4384,2025-06-10,Indonesia,mobile,google
4385,2026-02-05,Singapore,mobile,google
4386,2025-11-25,Singapore,mobile,google
4387,2025-09-16,Vietnam,mobile,tiktok
4388,2025-12-04,Thailand,mobile,google
4389,2025-07-09,Malaysia,mobile,tiktok
4390,2024-10-11,Singapore,mobile,facebook
4391,2025-03-10,Thailand,mobile,tiktok
4392,2024-07-05,Indonesia,mobile,facebook
4393,2025-06-25,Indonesia,mobile,google
4394,2024-09-05,Thailand,mobile,google
4395,2025-01-31,Singapore,mobile,tiktok
4396,2025-05-05,Indonesia,mobile,organic
4397,2026-06-01,Vietnam,tablet,referral
4398,2024-08-21,Malaysia,mobile,facebook
4399,2024-09-14,Thailand,desktop,organic
4400,2026-03-23,Thailand,mobile,google
4401,2026-06-16,Singapore,mobile,facebook
4402,2026-01-04,Indonesia,mobile,organic
4403,2024-10-04,Indonesia,desktop,google
4404,2025-03-13,Vietnam,mobile,google
4405,2025-02-13,Singapore,desktop,google
4406,2025-03-09,Thailand,mobile,facebook
4407,2025-06-04,Indonesia,mobile,tiktok
4408,2026-02-15,Vietnam,desktop,referral
4409,2024-11-23,Thailand,mobile,tiktok
4410,2025-07-25,Indonesia,mobile,google
4411,2025-06-26,Singapore,mobile,referral
4412,2025-03-13,Singapore,mobile,organic
4413,2025-06-20,Malaysia,mobile,organic
4414,2024-08-30,Vietnam,mobile,google
4415,2025-05-22,Singapore,mobile,facebook
4416,2025-12-28,Indonesia,mobile,google
4417,2025-12-09,Thailand,mobile,facebook
4418,2025-06-02,Thailand,mobile,google
4419,2025-02-18,Malaysia,mobile,google
4420,2024-08-07,Malaysia,mobile,google
4421,2025-02-04,Indonesia,mobile,facebook
4422,2024-07-20,Indonesia,mobile,organic
4423,2026-03-07,Singapore,mobile,organic
4424,2025-12-20,Vietnam,mobile,tiktok
4425,2024-09-13,Singapore,mobile,facebook
4426,2024-07-03,Malaysia,mobile,facebook
4427,2026-04-06,Thailand,desktop,referral
4428,2025-03-09,Singapore,mobile,google
4429,2025-11-01,Thailand,tablet,referral
4430,2024-09-08,Thailand,mobile,google
4431,2025-11-23,Thailand,mobile,tiktok
4432,2026-02-27,Singapore,mobile,google
4433,2024-10-21,Vietnam,mobile,tiktok
4434,2026-06-08,Singapore,mobile,google
4435,2026-01-12,Thailand,desktop,facebook
4436,2024-12-22,Indonesia,mobile,organic
4437,2025-07-21,Vietnam,mobile,tiktok
4438,2024-10-29,Thailand,mobile,facebook
4439,2025-08-18,Thailand,mobile,google
4440,2024-10-18,Thailand,desktop,facebook
4441,2025-02-28,Indonesia,mobile,facebook
4442,2025-08-24,Thailand,mobile,google
4443,2025-05-13,Thailand,mobile,tiktok
4444,2025-06-09,Vietnam,mobile,tiktok
4445,2024-12-13,Thailand,desktop,tiktok
4446,2026-02-25,Indonesia,desktop,tiktok
4447,2025-04-26,Malaysia,mobile,referral
4448,2025-10-18,Singapore,mobile,facebook
4449,2024-11-06,Thailand,mobile,tiktok
4450,2024-11-07,Singapore,mobile,tiktok
4451,2025-10-26,Vietnam,mobile,referral
4452,2025-11-08,Indonesia,mobile,facebook
4453,2025-05-17,Singapore,tablet,referral
4454,2025-04-19,Malaysia,mobile,tiktok
4455,2024-07-08,Malaysia,mobile,tiktok
4456,2026-01-09,Indonesia,mobile,referral
4457,2025-10-05,Indonesia,mobile,referral
4458,2026-05-02,Malaysia,mobile,facebook
4459,2024-11-16,Thailand,mobile,referral
4460,2025-05-31,Vietnam,mobile,referral
4461,2025-09-18,Singapore,mobile,facebook
4462,2025-05-15,Thailand,mobile,tiktok
4463,2025-04-14,Indonesia,mobile,facebook
4464,2024-06-19,Singapore,mobile,tiktok
4465,2025-12-15,Malaysia,desktop,google
4466,2024-11-29,Singapore,mobile,tiktok
4467,2024-11-22,Singapore,mobile,organic
4468,2025-01-18,Indonesia,mobile,tiktok
4469,2026-01-21,Malaysia,mobile,facebook
4470,2025-12-14,Vietnam,mobile,referral
4471,2026-03-06,Singapore,mobile,google
4472,2026-02-24,Singapore,desktop,tiktok
4473,2024-08-03,Singapore,tablet,referral
4474,2025-09-07,Indonesia,desktop,google
4475,2024-09-03,Indonesia,mobile,referral
4476,2026-02-26,Indonesia,mobile,referral
4477,2026-04-24,Malaysia,mobile,google
4478,2025-08-07,Vietnam,mobile,tiktok
4479,2024-11-08,Malaysia,tablet,tiktok
4480,2025-03-27,Indonesia,desktop,tiktok
4481,2025-02-24,Malaysia,mobile,organic
4482,2024-11-16,Indonesia,mobile,referral
